agentType,gamemode,score,deepestRoom,finalHP,performance,seed
random,e,-178,3,-7,10,6259288703308631351
random,e,-150,5,-7,20,3969449031588021358
random,e,-167,5,-3,14,456494649172058977
random,e,-181,2,-6,9,92577830024374225
random,e,-180,1,0,10,6532819089470564207
random,e,-180,2,-2,10,1722145617025691482
random,e,-135,6,-8,26,7918754196674800846
random,e,-115,10,-2,33,5955677437631936557
random,e,-188,1,-7,7,486164217460308451
random,e,-171,2,-7,13,4205546218112888532
random,e,-147,7,-7,21,1575089065294235403
random,e,-188,1,0,7,747093559119601612
random,e,-184,2,-8,8,9127122104560566503
random,e,-188,1,-5,7,3823825296344597762
random,e,-149,6,0,21,7751965867439049332
random,e,-178,1,-8,10,8818669733568949951
random,e,-171,3,-5,13,2731614221151963210
random,e,-163,2,-1,16,78102576308720014
random,e,-165,4,-6,15,1984263668467121785
random,e,-144,8,-4,23,7619776630486459226
random,e,-171,6,-6,13,8832656434417786863
random,e,-186,2,-7,7,6436419336135579569
random,e,-130,7,-2,28,8811814518477518814
random,e,-188,1,0,7,6662262611743801963
random,e,-188,1,-4,7,4947598324765100560
random,e,-175,3,-6,11,7332952738298623616
random,e,-118,11,-8,32,4528490103165794341
random,e,-158,5,-2,17,3276778979221750614
random,e,-183,2,-3,8,7762575892326184022
random,e,-183,2,-7,8,14126578112049164
random,e,-188,1,-5,7,2576665645820624871
random,e,-167,5,0,14,1745532108942712728
random,e,-188,1,-5,7,6793083753606585508
random,e,-170,3,0,13,8961549982993057641
random,e,-179,1,-3,10,5397951956330170012
random,e,-133,5,-5,26,3382213803134873974
random,e,-122,9,0,30,2642869003407223437
random,e,-174,2,-6,12,815357755262092405
random,e,-58,14,-5,53,3655293552717869851
random,e,-138,7,0,25,6580227778010745856
random,e,-180,3,-11,10,2967072873336802492
random,e,-151,6,-2,20,3932091026447856751
random,e,-188,1,-5,7,1359072163951050347
random,e,-161,3,-9,16,9088384287946801744
random,e,-107,9,-2,36,5487184978382375007
random,e,-164,5,-2,15,6864123002699834871
random,e,-173,3,-7,12,2724694095218983881
random,e,-158,5,-5,17,1319048093370443182
random,e,-168,3,-8,14,5687012996075296165
random,e,-78,11,-4,46,5801062915493411552
random,e,-158,5,-9,17,607335885988843266
random,e,-129,9,-4,28,3602695380469646375
random,e,-165,2,-6,15,3610806893908194780
random,e,-188,2,0,7,8933483546220079101
random,e,-129,6,-2,28,8193408525670824907
random,e,-144,5,-3,23,2432777771759040834
random,e,-123,7,-7,30,3250990515822437667
random,e,-112,11,-3,34,1820211133935360507
random,e,-133,9,-5,26,188949541627354119
random,e,-160,5,-7,17,1680797531817550304
random,e,-155,6,-3,19,7964179126065152246
random,e,-135,8,-3,26,8209765878641724926
random,e,-133,7,-5,26,5337480343233061154
random,e,-188,1,-2,7,5506288269912975010
random,e,-178,1,0,10,1262372341721380277
random,e,-178,2,-2,10,1110933664602121920
random,e,-177,3,-6,11,7438345931267583752
random,e,-161,4,-10,16,3074241716834022369
random,e,-171,4,-6,13,2295420283166730229
random,e,-171,3,-6,13,8001038452425940110
random,e,-188,2,0,7,7314804486805248281
random,e,-159,7,-4,17,1580415208927117357
random,e,-177,3,-10,11,7805823593350566378
random,e,-181,4,-9,9,3808980265293596179
random,e,-162,4,-6,16,2848034075081303464
random,e,-169,5,-5,14,5916527049695437577
random,e,-183,2,-1,8,6484019168465733820
random,e,-160,4,-4,17,3768459708399505230
random,e,-150,5,-1,20,8259708335536549713
random,e,-131,8,-2,27,2642989012454258327
random,e,-148,3,-4,21,700006242291137668
random,e,-146,5,-10,22,800956495189057090
random,e,-178,2,-8,10,6176578675341193320
random,e,-142,5,-8,23,8063580530537657438
random,e,-159,4,-4,17,6558914965940254863
random,e,-133,5,-6,26,6323120449586102729
random,e,-171,2,-2,13,952736333657071691
random,e,-105,10,-7,37,6709891722384165378
random,e,-156,4,0,18,6492434138221409307
random,e,-180,2,-5,10,8611491107393824527
random,e,-128,7,-6,28,2874575909678623307
random,e,-137,6,-5,25,8878973399659506896
random,e,-167,5,-6,14,1770338888215561052
random,e,-178,2,-3,10,9223086047304513893
random,e,-172,3,-1,12,4143756635868970978
random,e,-170,3,-8,13,7293539832092130392
random,e,-155,4,-11,19,5455994266931137362
random,e,-185,2,-7,8,5779842100743302777
random,e,-143,6,-5,23,7209035789796662815
random,e,-178,2,-9,10,6263312899417011624
random,e,-175,2,0,11,246188833280407801
random,e,-136,5,-6,25,356915258236224522
random,e,-154,4,-4,19,3769334922760063384
random,e,-170,2,-1,13,1103907458926692853
random,e,-175,2,-8,11,8467787313668042586
random,e,-146,6,-7,22,5443935137999544744
random,e,-109,9,-2,35,2452347135860495718
random,e,-173,2,-1,12,7517776592192450166
random,e,-176,2,-7,11,7059948268707202079
random,e,-188,2,0,7,3813521872604867614
random,e,-171,2,-4,13,189138310015741449
random,e,-176,1,-2,11,1906833150335682828
random,e,-176,1,-1,11,1958612199868088065
random,e,-170,2,-3,13,1653407693893225992
random,e,-188,1,-2,7,1757146032232940873
random,e,-188,1,-5,7,2692158857020142762
random,e,-188,1,-8,7,208922822347754259
random,e,-188,1,-3,7,3484454497727538633
random,e,-178,3,-2,10,5790858434253834831
random,e,-160,4,-3,17,3244146783142817719
random,e,-188,2,-9,7,4067201481646570655
random,e,-188,1,-2,7,1427922860886706059
random,e,-184,2,0,8,3197464905046605477
random,e,-177,3,-2,11,483429854389504974
random,e,-157,5,-2,18,660835499559080423
random,e,-188,1,-4,7,1955082015926756591
random,e,-186,2,0,7,6308724865713434882
random,e,-188,2,-3,7,8841938900670396643
random,e,-148,4,-6,21,678385716696534663
random,e,-138,5,-5,25,8259270391909878800
random,e,-185,1,-3,8,8058949383490877232
random,e,-117,8,-1,32,470533626819238725
random,e,-149,5,-2,21,4357349949237367568
random,e,-170,2,-10,13,4392257089403392526
random,e,-186,1,-2,7,5346799568749933594
random,e,-107,11,-3,36,4382734510504846485
random,e,-182,2,-12,9,4076005619047997599
random,e,-115,10,-5,33,526668810119818921
random,e,-172,3,0,12,7951878138628716188
random,e,-188,1,0,7,364195383476924458
random,e,-186,2,-11,7,9115906873785821425
random,e,-185,2,-13,8,3408974421884123914
random,e,-120,9,-11,31,2925783118878733940
random,e,-184,2,-3,8,7001630445245767425
random,e,-188,1,-1,7,3741748806824855277
random,e,-186,1,-5,7,1954077255394576648
random,e,-158,3,0,17,3492173269842686450
random,e,-154,8,-8,19,5004677391662400099
random,e,-122,9,-8,30,1127092735723598675
random,e,-150,6,0,20,2435763873282168228
random,e,-176,3,-7,11,1397240569029849988
random,e,-135,7,-5,26,1844202782472144272
random,e,-21,15,-4,67,8837210592370500555
random,e,-188,1,-7,7,7207529575190056047
random,e,-112,6,-8,34,456404928258606842
random,e,-188,1,-5,7,877556391379471114
random,e,-166,3,-4,15,4633534781335740673
random,e,-151,4,0,20,5056201906058071
random,e,-139,8,-1,24,8225097417454525656
random,e,-166,3,0,15,5874107399209319958
random,e,-115,5,0,33,1144131527316533427
random,e,-179,2,0,10,2508697376543957984
random,e,-177,3,-4,11,2681265574972788239
random,e,-185,1,-5,8,6233201721556521213
random,e,-116,11,-11,33,4590348811043065116
random,e,-119,8,-4,32,8537429717298950612
random,e,-188,1,0,7,5156532570334452669
random,e,-161,6,-3,16,8121892612094353639
random,e,-175,1,-2,11,2172556104163742564
random,e,-134,5,0,26,1610555031820964095
random,e,-175,2,-4,11,5948529702631016838
random,e,-157,6,-1,18,4896944985744219795
random,e,-168,5,0,14,2147184718562489439
random,e,-161,3,-9,16,6684998072304134315
random,e,-148,4,-3,21,5733091782490673098
random,e,-136,5,-8,25,2430962678839401332
random,e,-166,4,-8,15,233939796130568858
random,e,-155,5,-5,19,131003782677683691
random,e,-161,5,-5,16,6871865038306940132
random,e,-159,5,0,17,2572142069800752880
random,e,-171,2,-2,13,5722253592190602022
random,e,-188,1,-2,7,2131929850444796497
random,e,-130,7,0,28,2794247700275739409
random,e,-188,1,-3,7,1918626278029792224
random,e,-160,4,-4,17,5641916212894939032
random,e,-147,3,-3,21,5191197388858525494
random,e,-180,2,-6,10,7604010969221059519
random,e,-141,5,-5,24,8048770674909070790
random,e,-153,5,0,19,5167441245285687968
random,e,-151,3,-2,20,2241713528479948448
random,e,-116,9,-1,33,3158049981479879941
random,e,-169,3,0,14,4851939334256110674
random,e,-146,5,-11,22,2871810841499544765
random,e,-149,4,-1,21,238082459437246790
random,e,-181,1,-10,9,1634815051232772820
random,e,-101,10,0,38,9025121681050679734
random,e,-172,3,-8,12,6022686051852458577
random,e,-166,2,-3,15,675464579613806982
random,e,-115,8,-3,33,8126026262448347523
random,e,-149,5,-4,21,8208315141436751846
random,e,-152,4,-6,20,3721091589577920850
random,e,-179,1,0,10,6554550544962101447
random,e,-118,7,-4,32,5842215787810303587
random,e,-175,3,-6,11,5363206307779380375
random,e,-115,9,-2,33,8696161595865616564
random,e,-183,1,-7,8,215347919780905515
random,e,-173,5,-1,12,2079177815060167103
random,e,-169,4,-5,14,5384595898409592083
random,e,-117,9,-2,32,6092515805907383679
random,e,-118,8,-2,32,4887738373521481135
random,e,-115,8,-1,33,2800808975196802618
random,e,-151,4,-7,20,2156348831071448421
random,e,-128,7,0,28,3582123050768597830
random,e,-107,8,-2,36,8577264000785510770
random,e,-161,5,-6,16,2456026852977999374
random,e,-174,4,-6,12,5090052483013896664
random,e,-184,3,-8,8,6143297186602680063
random,e,-176,3,-11,11,1092582922266595051
random,e,-106,10,-2,36,7412992049161786117
random,e,-153,4,-1,19,8440305226410169423
random,e,-174,3,0,12,6692486986560292461
random,e,-154,10,-1,19,5700318792773588929
random,e,-188,2,-4,7,1654091381374974276
random,e,-143,5,-7,23,6935528646463445275
random,e,-188,2,-3,7,6568700670266496798
random,e,-167,3,-3,14,4330170928075891853
random,e,-171,3,-8,13,9051519620051808220
random,e,-186,2,-2,7,2599570319736646195
random,e,-166,2,-7,15,824473778269053231
random,e,-135,5,0,26,8888625400781043867
random,e,-81,12,-5,45,8112356253238285954
random,e,-157,3,-3,18,1497972350759878247
random,e,-127,6,-10,29,2629988954031058423
random,e,-142,7,-6,23,5060769757322559624
random,e,-162,2,-1,16,9142689480225421678
random,e,-188,1,0,7,2039102542210695439
random,e,-163,5,-5,16,3414879132213835243
random,e,-188,1,-2,7,2401340894231844083
random,e,-141,6,0,24,4877446527808190894
random,e,-180,2,-2,10,1091607813124688114
random,e,-182,3,-10,9,4064520072956080608
random,e,-142,4,0,23,3515254626362124772
random,e,-161,4,-6,16,5621286291871823653
random,e,-127,11,-1,29,2709375788444003506
random,e,-151,6,-11,20,7909730622611288956
random,e,-129,5,-2,28,3152356476386499531
random,e,-182,2,0,9,8924850973103331439
random,e,-188,1,-2,7,1452418623242561755
random,e,-176,3,-2,11,6582893505420011973
random,e,-175,3,-10,11,2400157911943754303
random,e,-88,11,0,43,5326275449310385261
random,e,-110,8,-1,35,3225511541043516618
random,e,-185,2,-1,8,6485738614693510865
random,e,-176,2,-2,11,7314976355478167867
random,e,-110,10,-7,35,142223651752650645
random,e,-142,7,-3,23,4634544105605466293
random,e,-154,5,-4,19,5128710624879347978
random,e,-177,2,-4,11,5324083876334743806
random,e,-149,5,-1,21,7023425788319099865
random,e,-60,12,-3,53,3583372708220899780
random,e,-152,5,-5,20,741922784145108478
random,e,-154,4,-4,19,7702858449482494569
random,e,-145,5,0,22,2193783812766102140
random,e,-145,8,-2,22,4130985135941241462
random,e,-176,2,-2,11,1838891631045688501
random,e,-123,9,-2,30,1381006526765977526
random,e,-157,5,-7,18,8342583759305381173
random,e,-133,6,-3,26,3700263336560418867
random,e,-167,6,-12,14,7170908800804224763
random,e,-156,3,-1,18,84241258786990079
random,e,-160,5,-4,17,5251087240014037613
random,e,-119,10,-7,32,8854007655833652420
random,e,-179,2,-3,10,7025956099490658112
random,e,-186,2,-3,7,6327844338473979029
random,e,-150,5,-2,20,7428304511750066147
random,e,-164,5,-11,15,204233944976596381
random,e,-145,7,-6,22,3156306246489243500
random,e,-174,1,-2,12,4155255928897806561
random,e,-159,4,-8,17,5619648184925951389
random,e,-168,4,-1,14,6605111667201179943
random,e,-167,3,-2,14,2869952081157658551
random,e,-138,7,-2,25,8147706295799506102
random,e,-163,3,-4,16,1029282260583399068
random,e,-82,12,-5,45,6432407800829671052
random,e,-125,7,-4,29,1922566797106484125
random,e,-153,4,0,19,3202633014701514388
random,e,-188,2,-9,7,4162612165740590155
random,e,-188,2,-6,7,6941252756314718365
random,e,-182,1,-4,9,1655115417292745099
random,e,-165,3,0,15,6744862442640835095
random,e,-173,4,0,12,3817491934162422204
random,e,-161,4,-5,16,496506704504188907
random,e,-141,7,-2,24,429221198526829519
random,e,-160,4,-5,17,5434247767402581335
random,e,-149,5,-3,21,7321416779907182926
random,e,-163,5,-3,16,8820008046799208569
random,e,-165,3,-9,15,5184222445237639557
random,e,-111,10,-1,34,294698005957342692
random,e,-147,6,-3,21,1404557675709910226
random,e,-120,9,-1,31,6026057208725751857
random,e,-157,4,-9,18,4298215858814281053
random,e,-154,3,-5,19,6309432856377460812
random,e,-179,3,-3,10,3534035623708337873
random,e,-185,2,-8,8,1089168228338464497
random,e,-170,2,-9,13,1432169709064361259
random,e,-181,2,-7,9,980623751101035094
random,e,-165,3,-4,15,6850321466720156988
random,e,-123,11,-2,30,3721356687866330528
random,e,-173,2,-5,12,2190312766131640497
random,e,-82,12,-8,45,5168104031545888644
random,e,-178,3,-10,10,4016577956939450735
random,e,-163,3,-2,16,5533544679148286825
random,e,-172,2,-5,12,209278389390485428
random,e,-178,2,0,10,6354939948322306758
random,e,-169,3,-9,14,6526737811617167225
random,e,-188,1,-3,7,2915839688632672086
random,e,-165,5,-3,15,1728285917088089984
random,e,-177,2,-4,11,7433100007236383580
random,e,-182,2,-4,9,2417512197725053940
random,e,-154,7,-4,19,4866050493982427117
random,e,-186,1,-8,7,1290440199314181021
random,e,-155,5,-8,19,6155994898210941649
random,e,-154,3,-3,19,8306431695624147125
random,e,-147,7,-4,21,5565628151157255407
random,e,-143,9,-5,23,5843022124899467974
random,e,-188,1,-4,7,4148742689630954411
random,e,-179,2,-2,10,3042415628884163158
random,e,-186,2,0,7,8795316005279654196
random,e,-175,2,-5,11,7337433816228523278
random,e,-184,2,-9,8,9170897990704967835
random,e,-171,2,-5,13,4089374337820488232
random,e,-155,4,-11,19,3101934337660976512
random,e,-183,3,-13,8,6496462482688846426
random,e,-177,2,-1,11,562888683369832867
random,e,-159,4,-3,17,1569577190804635738
random,e,-188,1,-7,7,4650349662824573690
random,e,-152,3,-1,20,6967719141813505432
random,e,-163,4,-12,16,5191806497433391626
random,e,-97,11,-4,39,6873447509940300210
random,e,-147,3,0,21,7638975454520994701
random,e,-170,3,-5,13,5444356087263292669
random,e,-167,6,-5,14,7903633896042607700
random,e,-188,1,0,7,3933780183060409627
random,e,-146,6,-8,22,4309589767779585777
random,e,-162,5,-3,16,1534446870666931026
random,e,-143,6,-1,23,7333177111930764407
random,e,-184,2,-7,8,8552165665842842703
random,e,-158,4,-6,17,6288438449454153227
random,e,-153,4,-5,19,176487716964581075
random,e,-188,1,-3,7,4283936091442940083
random,e,-181,2,-5,9,1930154265312582005
random,e,-174,3,-1,12,3721169331385456687
random,e,-188,1,-11,7,7032501647606859092
random,e,-157,6,-1,18,6768040765499980646
random,e,-124,6,-1,30,6409707948192129878
random,e,-159,3,0,17,2873742357024880313
random,e,-119,9,-2,32,6293341894122821570
random,e,-171,2,-1,13,3768643984343455326
random,e,-154,4,-12,19,1439711708418762907
random,e,-184,1,-12,8,7619107161859751786
random,e,-169,3,-7,14,537731022655716739
random,e,-140,8,-10,24,4193908498703298636
random,e,-179,1,0,10,6821014830385112852
random,e,-180,2,-5,10,5314314237724709317
random,e,-154,5,-4,19,3619604265359956431
random,e,-116,10,0,33,684572040843259516
random,e,-152,5,-2,20,2509751210114073929
random,e,-167,5,-2,14,884452909801178905
random,e,-167,4,-11,14,1875626002529936636
random,e,-138,7,-1,25,5606119845658197352
random,e,-154,5,-5,19,5704462195300506955
random,e,-165,3,-1,15,1857700818667829146
random,e,-172,4,-1,12,2579554588211168357
random,e,-179,2,0,10,2207252261612833690
random,e,-150,4,-6,20,8697653038671325500
random,e,-129,7,-7,28,4700399770392454402
random,e,-171,4,-10,13,7116609481190587869
random,e,-181,3,-10,9,1184957503676983156
random,e,-164,4,-3,15,7873997117399187462
random,e,-128,7,-2,28,4037185600663880269
random,e,-175,3,-9,11,6343260421201052623
random,e,-188,1,-1,7,717066296266438451
random,e,-185,1,-2,8,1519314993950577922
random,e,-151,4,-4,20,5979239475335285395
random,e,-173,4,-4,12,5886870088108431294
random,e,-188,2,-12,7,4343902919541017535
random,e,-110,8,-4,35,9207401631579876065
random,e,-123,8,-4,30,8164976296950605762
random,e,-166,3,-6,15,611656542705697268
random,e,-179,3,-6,10,7313896551264361300
random,e,-178,2,-10,10,2919906082240114988
random,e,-186,1,-2,7,9114888884695253759
random,e,-166,3,-7,15,4093213335901243899
random,e,-177,3,-9,11,4472404694426651539
random,e,-178,3,-7,10,3625583661037751334
random,e,-188,1,0,7,4842153879377275431
random,e,-178,2,-8,10,3935516477552423001
random,e,-167,2,-7,14,7482893276528459985
random,e,-167,2,0,14,3602832606775996058
random,e,-107,8,-9,36,6616789840884161112
random,e,-171,5,-10,13,5944284835016667741
random,e,-183,2,-10,8,2637685004722863898
random,e,-165,4,-5,15,5269003370276700309
random,e,-130,7,-6,28,1113212813631449674
random,e,-133,6,-4,26,402723055124834282
random,e,-174,2,-10,12,850154594506959844
random,e,-170,2,-1,13,7064068528319149130
random,e,-84,10,-7,44,6530667018364088889
random,e,-137,5,-5,25,4738000550984616799
random,e,-181,2,-5,9,2658173152124065708
random,e,-170,4,0,13,1667004583919162011
random,e,-178,3,0,10,8298607597285615381
random,e,-174,3,-4,12,8947004403936045670
random,e,-117,7,-7,32,1044634704984158444
random,e,-137,5,-7,25,7990925368623187448
random,e,-166,3,-2,15,6989703112904050037
random,e,-153,3,-2,19,879653301421985668
random,e,-173,3,-11,12,3835908692744191042
random,e,-175,2,0,11,6973347688629742381
random,e,-137,7,0,25,8998024182436796293
random,e,-95,11,-4,40,8975195229614417629
random,e,-169,3,-1,14,1275728321248318855
random,e,-115,8,-5,33,8631330579896021468
random,e,-142,5,-1,23,5969656175583107361
random,e,-145,6,-8,22,1412874949265074171
random,e,-68,12,-1,50,3978659277892158465
random,e,-141,7,-3,24,1903506369004970516
random,e,-188,2,-12,7,7745147608405337284
random,e,-146,5,-2,22,728701231402699604
random,e,-149,6,-4,21,6806533728961441332
random,e,-93,9,-12,41,1387237530258054715
random,e,-131,8,-3,27,5077822697841601497
random,e,-159,4,-11,17,8063077904437158413
random,e,-167,5,-9,14,5450322513408532333
random,e,-135,8,-4,26,3983124378937038621
random,e,-135,9,-10,26,4776711454962314070
random,e,-174,2,-1,12,2691236092417911619
random,e,-166,3,-1,15,4255615270557859388
random,e,-170,2,-3,13,89210589384272014
random,e,-142,5,0,23,1965404378145826263
random,e,-165,3,-2,15,3911727595064461728
random,e,-177,2,-13,11,4329010243836837721
random,e,-188,1,-6,7,3143225369086928879
random,e,-149,5,0,21,7318378285674198893
random,e,-137,6,0,25,7798956629686574671
random,e,-175,1,-3,11,1213880836650118598
random,e,-112,10,-6,34,2071104407579163614
random,e,-153,6,-5,19,4860105920871029072
random,e,-172,4,-1,12,4571487870126674661
random,e,-185,2,-7,8,1453412995219871924
random,e,-188,2,-4,7,3486328139617253979
random,e,-180,2,-6,10,7312254823266392012
random,e,-188,1,-4,7,1883516552808463035
random,e,-175,2,0,11,466933596939108795
random,e,-180,1,-4,10,7949549749346038491
random,e,-176,2,-3,11,6789941986294113351
random,e,-120,7,-2,31,9070669340261570702
random,e,-143,6,-11,23,2739796052656514980
random,e,-159,5,-7,17,8653104219459259856
random,e,-160,4,-4,17,6049109545535478801
random,e,-149,7,-2,21,7673869995777082861
random,e,-181,2,-4,9,451964447369240550
random,e,-188,1,-5,7,2718239477959020495
random,e,-178,2,0,10,7211346128549552013
random,e,-188,1,0,7,1729871303468738229
random,e,-171,4,-6,13,8910241115865707155
random,e,-113,10,-4,34,166850453496658713
random,e,-179,1,-3,10,3704638966294920449
random,e,-161,3,-7,16,646867927736718027
random,e,-188,2,-11,7,147801877505019875
random,e,-149,6,-4,21,369181642510112833
random,e,-168,2,-6,14,5528452382040760936
random,e,-167,3,-1,14,1964866964731605472
random,e,-188,1,0,7,4635350491284477180
random,e,-176,1,0,11,8006242937352177086
random,e,-161,3,0,16,5648053749627311020
random,e,-180,2,-3,10,8651857608114070005
random,e,-125,9,-1,29,982918229323683330
random,e,-188,2,-1,7,7443556195697074181
random,e,-148,5,-1,21,1863109265539625603
random,e,-155,5,-6,19,5324817686652845619
random,e,-143,5,-6,23,589130319644323645
random,e,-180,2,-8,10,4351287404817392733
random,e,-150,6,0,20,849718594078288809
random,e,-156,7,-5,18,4172852213002508984
random,e,-140,6,-6,24,694747272447806420
random,e,-134,5,-7,26,116662394644090442
random,e,-169,5,-8,14,7433213446561146466
random,e,-179,2,-5,10,1187989467722163546
random,e,-168,2,-1,14,7862805721895174679
random,e,-136,7,-11,25,368899899159340800
random,e,-85,10,-8,44,2685119696778561263
random,e,-129,8,-5,28,2834659420093434680
random,e,-172,5,-1,12,7979446683095505331
random,e,-150,5,0,20,1529796016519524600
random,e,-117,7,-8,32,471554419034354413
random,e,-176,3,-2,11,4377395691139845519
random,e,-165,5,-1,15,3245974801762963155
random,e,-188,1,-7,7,8955042454942129690
random,e,-157,5,-6,18,2809311738066051473
random,e,-130,8,-5,28,1819071909868983069
random,e,-169,4,-5,14,2519269521950422848
random,e,-127,6,-2,29,4663386170770721380
random,e,-188,1,-3,7,5755976285205695314
random,e,-178,3,-6,10,6518992945732777911
random,e,-144,6,-4,23,1739806873450964842
random,e,-164,4,-9,15,2164406391913214451
random,e,-141,5,-7,24,5491487012589956109
random,e,-153,6,-9,19,394741719882318258
random,e,-153,6,-7,19,5816774852435304667
random,e,-164,4,-5,15,579358433268506087
random,e,-148,5,-5,21,977645493714939117
random,e,-162,3,-1,16,8557762038733040128
random,e,-174,2,-1,12,5849441539142902263
random,e,-165,4,-1,15,3354061950222921414
random,e,-173,6,-5,12,844765237219816638
random,e,-154,4,0,19,4912589544507087473
random,e,-163,5,-5,16,3936156619785480863
random,e,-175,4,-2,11,3009257552381169400
random,e,-175,2,-3,11,7416179164825891000
random,e,-188,1,-4,7,6895891719980464826
random,e,-121,10,0,31,9198049845839071525
random,e,-171,3,0,13,9217156587181698596
random,e,-171,4,0,13,1550789722016953848
random,e,-157,6,-2,18,4685251608531273693
random,e,-128,8,-1,28,3395079545210810796
random,e,-141,5,-3,24,409634248277723460
random,e,-188,1,0,7,8825791852369999095
random,e,-183,1,-2,8,7181985006744041350
random,e,-188,2,-3,7,1927288754283898619
random,e,-159,5,-8,17,6372736295938143307
random,e,-144,6,-2,23,3927955685594674035
random,e,-184,2,-2,8,8017583601301958010
random,e,-153,5,-1,19,7419627441565214644
random,e,-149,5,-7,21,5792533986654254235
random,e,-147,5,-3,21,6044851791287998791
random,e,-146,6,-2,22,7366808878740197175
random,e,-181,2,-6,9,1694023820742241613
random,e,-148,6,-1,21,3072595887267106541
random,e,-186,2,-3,7,7180555081124527187
random,e,-184,2,-2,8,4943528991960728241
random,e,-161,3,-6,16,1556025070418539852
random,e,-188,1,-3,7,4078579315469162611
random,e,-138,7,-5,25,96385971609713817
random,e,-143,3,-3,23,5228609698149915704
random,e,-184,1,-2,8,8162354622600632494
random,e,-157,5,-5,18,4609447251530832787
random,e,-178,2,-8,10,8896487464576335408
random,e,-162,5,-2,16,3960486895392543706
random,e,-176,2,-1,11,6442605707290946470
random,e,-156,3,-6,18,4385489097108811986
random,e,-177,4,-9,11,8725658645602029536
random,e,-116,9,-2,33,2699690977211872913
random,e,-143,3,-7,23,2042095141150689042
random,e,-174,3,-9,12,8179170118983934738
random,e,-176,3,-8,11,6607834857440269799
random,e,-106,10,-1,36,7293473759746543866
random,e,-160,4,-7,17,5482241511347876654
random,e,-184,3,-1,8,4001562847784815746
random,e,-154,5,-12,19,3557117791788265114
random,e,-164,4,-12,15,7059044576220277563
random,e,-133,7,-6,26,6866925662288271617
random,e,-174,2,-10,12,2860322911142023155
random,e,-101,11,0,38,2361151906908191301
random,e,-170,2,-2,13,1376935829482112143
random,e,-188,1,0,7,5646655706312061391
random,e,-130,8,-2,28,3279041062318774392
random,e,-136,9,-5,25,9202989879146536035
random,e,-178,3,-8,10,4909654934599872876
random,e,-148,4,0,21,7244271443345266490
random,e,-155,5,0,19,8470465241396448327
random,e,-124,7,0,30,1285516436968643692
random,e,-164,3,0,15,2365531223671562403
random,e,-188,1,0,7,2359376011668633656
random,e,-179,2,-10,10,4888705023031182213
random,e,-147,5,-9,21,990687388410272023
random,e,-188,1,-4,7,4939457505066684263
random,e,-150,5,-5,20,4777187216640885116
random,e,-173,3,-3,12,2462172067314467662
random,e,-188,1,-1,7,3302337679373138664
random,e,-130,6,-2,28,8490579406451971832
random,e,-177,2,-3,11,7564271045425183714
random,e,-105,7,-8,37,3048673837793529041
random,e,-184,2,0,8,4448961791158542650
random,e,-167,2,0,14,3411578532500694003
random,e,-162,6,-3,16,4320299179033768703
random,e,-113,7,-7,34,8344216286267069213
random,e,-146,4,-3,22,4755561093151096169
random,e,-98,13,-7,39,7394608784907928492
random,e,-90,10,-5,42,499794225821253196
random,e,-163,3,-3,16,5135884520284489103
random,e,-114,9,-6,33,320602156686763397
random,e,-177,3,-1,11,2569556894848892442
random,e,-157,5,0,18,7617324095521861861
random,e,-170,2,-2,13,790007630354517405
random,e,-173,3,-8,12,172978267693108137
random,e,-177,4,-6,11,20418234774356527
random,e,-186,1,0,7,5385105399119006428
random,e,-152,4,-8,20,7754750820726732253
random,e,-178,2,-1,10,3174622801929787090
random,e,-174,2,-1,12,1191612448790119929
random,e,-183,1,-7,8,1277198280347773793
random,e,-185,2,-1,8,3038153719028074793
random,e,-164,2,-2,15,5182475329467867165
random,e,-185,2,-6,8,5836403232997805834
random,e,-142,6,-12,23,4460165995458753717
random,e,-169,5,-4,14,8723379828837737950
random,e,-183,2,0,8,1494590675411511140
random,e,-154,5,0,19,7871958413692843014
random,e,-129,7,-5,28,8770471155214459836
random,e,-148,6,-3,21,2947450080066555487
random,e,-140,6,-1,24,6948021603300406446
random,e,-188,1,-2,7,4725355176708643364
random,e,-182,2,-9,9,7754260292445900559
random,e,-150,7,-7,20,835262263353791362
random,e,-177,2,-7,11,1209891848944792329
random,e,-188,1,-4,7,1739100554127442782
random,e,-171,5,-4,13,6838767343480844491
random,e,-173,4,0,12,4025066980474556157
random,e,-166,5,-7,15,523763894688890126
random,e,-163,8,-7,16,7331037767688380993
random,e,-160,4,-3,17,3934504449938907381
random,e,-180,2,0,10,3887768144858474213
random,e,-149,4,-2,21,6565050443772655131
random,e,-146,4,-2,22,4219100925135854988
random,e,-148,5,0,21,7934803203080665160
random,e,-152,5,-1,20,5487041086848578507
random,e,-178,1,-1,10,5344739635903670376
random,e,-180,2,-4,10,4308074834108104649
random,e,-188,1,-7,7,5388635263275946539
random,e,-188,2,-12,7,1739693766944526311
random,e,-178,3,-5,10,1267135491767177639
random,e,-163,4,-4,16,4439009881735629353
random,e,-186,2,-4,7,1899754900489354575
random,e,-165,4,-4,15,2953153817109883663
random,e,-168,3,-4,14,5421278821992540206
random,e,-181,3,-8,9,7560032810311618081
random,e,-172,3,-6,12,5636334012874734855
random,e,-186,2,-12,7,7066747560733458032
random,e,-183,1,-11,8,1802390819327707398
random,e,-114,7,-4,33,2922732580317181450
random,e,-188,2,0,7,7962424622725303787
